Source,Name,Status,Date,Review,Place,cleaned_review,cleaned_review_indo,token,joined_token,label
https://lh3.googleusercontent.com/a-/ALV-UjU9hKriUG0NoCUZpDsvAPmtayBEtYVBC9xtA88NQirBCKc1qxcF=w72-h72-p-rp-mo-ba4-br100,Zaid Rasyid,Google,5 years ago on,"Nice place, cheap and comfortable",Wisma Tamu UKSW,nice place cheap and comfortable,tempat yang bagus murah dan nyaman,"['tempat', '', 'bagus', 'murah', '', 'nyaman']",tempat  bagus murah  nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVJ5ZfoJM6nZ47pFOqnn3kh6QW4FLyMt57KBxygvZCxZADebLdA=w72-h72-p-rp-mo-ba5-br100,Romie Mocodompis,Google,6 years ago on,Very good accommodation...,Wisma Tamu UKSW,very good accommodation,akomodasi yang sangat bagus,"['akomodasi', '', 'sangat', 'bagus']",akomodasi  sangat bagus,Positive
https://lh3.googleusercontent.com/a/ACg8ocKUlLZ3CTitVER0z7-TXvVGlAWq-1E_wQz-4HbRJgyy8KAoUw=w72-h72-p-rp-mo-ba3-br100,Setiawan Samuel,Google,6 years ago on,The resting place in Salatiga is comfortable and safe,Wisma Tamu UKSW,the resting place in salatiga is comfortable and safe,Tempat peristirahatan di Salatiga nyaman dan aman,"['tempat', 'istirahat', '', 'salatiga', 'nyaman', '', 'aman']",tempat istirahat  salatiga nyaman  aman,Positive
https://lh3.googleusercontent.com/a/ACg8ocIFLRSpNglDCbBb1XIS72jEKyb2SAyhXxeuwCy3j01C4xP8AA=w72-h72-p-rp-mo-br100,Ayub Joko,Google,6 years ago on,Simple but clean and calm atmosphere,Wisma Tamu UKSW,simple but clean and calm atmosphere,Suasana sederhana tapi bersih dan tenang,"['suasana', 'sederhana', '', 'bersih', '', 'tenang']",suasana sederhana  bersih  tenang,Positive
https://lh3.googleusercontent.com/a/ACg8ocIKn_ZiZdLup5ob_seuekRmULDUxFqwzvseHq7xaKZJMES6bQ=w72-h72-p-rp-mo-br100,Yutri Yanto,Google,6 years ago on,"clean, comfortable, price fits your pocket",Wisma Tamu UKSW,clean comfortable price fits your pocket,Bersih Harga Nyaman Cocok untuk Saku Anda,"['bersih', 'harga', 'nyaman', 'cocok', '', 'saku', 'anda']",bersih harga nyaman cocok  saku anda,Positive
https://lh3.googleusercontent.com/a/ACg8ocIk1RNZJzLvHklj2Z_981TJ7-GS05egT7f9ky-7uFuvwnVJkA=w72-h72-p-rp-mo-ba4-br100,Natanael Ginting,Google,5 years ago on,"Good service, bad rooms. Dirty, old building, smelly.",Wisma Tamu UKSW,good service bad rooms dirty old building smelly,pelayanan bagus kamar yang buruk kotor bangunan tua bau,"['layan', 'bagus', 'kamar', '', 'buruk', 'kotor', 'bangun', 'tua', 'bau']",layan bagus kamar  buruk kotor bangun tua bau,Negative
https://lh3.googleusercontent.com/a-/ALV-UjVJQd-ts1H_6yjeNlt47jdu0SbtngQ8cpY6WiQqL2QXHaIakgA=w72-h72-p-rp-mo-ba4-br100,Reza Faldian,Google,5 years ago on,"The hotel is clean, comfortable and quiet",Wisma Tamu UKSW,the hotel is clean comfortable and quiet,Hotel ini bersih dan tenang,"['hotel', '', 'bersih', '', 'tenang']",hotel  bersih  tenang,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXFDx660XMd5klsqiE9IZ2K8rcvF9hzc0-ooMSKpnQoqZoxPKKVxQ=w72-h72-p-rp-mo-br100,eenks liendhu,Google,6 years ago on,"The place is clean, the service is also good ð â¦",Wisma Tamu UKSW,the place is clean the service is also good,Tempatnya bersih layanannya juga bagus,"['tempat', 'bersih', 'layan', '', 'bagus']",tempat bersih layan  bagus,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWSBfgAPyJ30zdhozGmO1-rC7RVTPHGovwvtiWpU67-gk1QcsQg=w72-h72-p-rp-mo-ba3-br100,Tri Handoyo,Google,8 years ago on,The place is quiet and the building is historic,Wisma Tamu UKSW,the place is quiet and the building is historic,Tempatnya tenang dan bangunannya bersejarah,"['tempat', 'tenang', '', 'bangun', 'sejarah']",tempat tenang  bangun sejarah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVQ7w2-Z_Bi-hLUby8mq3cGZSlFLOWrRQYxRavceZf7qZvWjjdB=w72-h72-p-rp-mo-ba4-br100,Jopie Latuharhary,Google,2 years ago on,Pretty good and affordable,Wisma Tamu UKSW,pretty good and affordable,Cukup bagus dan terjangkau,"['cukup', 'bagus', '', 'jangkau']",cukup bagus  jangkau,Positive
https://lh3.googleusercontent.com/a-/ALV-UjU9Jn9u6Z3uRhg_TMF3O9Z8fCxkS4nJ3go4tnZidgjMuz5HLFs=w72-h72-p-rp-mo-ba4-br100,wild dhan,Google,6 years ago on,The bathroom is not good enough,Wisma Tamu UKSW,the bathroom is not good enough,kamar mandi tidak cukup bagus,"['kamar', 'mandi', '', 'cukup', 'bagus']",kamar mandi  cukup bagus,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUT_5bqcx5q9MgffNL6YuVKzJMql3esX_UMVssdNZ6TKa2jFxI=w72-h72-p-rp-mo-ba3-br100,Fence Lase,Google,4 years ago on,"Strategic location, safe, cheap",Wisma Tamu UKSW,strategic location safe cheap,Lokasi Strategis Aman Murah,"['lokasi', 'strategis', 'aman', 'murah']",lokasi strategis aman murah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjW6m4Rm_FGadIvWBjde8SLoU73nUbIDrFGWB_pMtsCKM5wf7kXmFw=w72-h72-p-rp-mo-ba5-br100,Ana Alleika,Google,7 years ago on,"Clean, cheap, friendly, pretty good facilities",Wisma Tamu UKSW,clean cheap friendly pretty good facilities,Bersihkan fasilitas yang cukup ramah dan ramah yang cukup bagus,"['sih', 'fasilitas', '', 'cukup', 'ramah', '', 'ramah', '', 'cukup', 'bagus']",sih fasilitas  cukup ramah  ramah  cukup bagus,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWtQ6ZzJCvej22OA2aSvC8OrNjTIv05ov0id037KXhRHqnrbhO4=w72-h72-p-rp-mo-ba2-br100,Lusinda Maker,Google,7 years ago on,"Comfortable atmosphere, feels like home",Wisma Tamu UKSW,comfortable atmosphere feels like home,Suasana yang nyaman terasa seperti di rumah,"['suasana', '', 'nyaman', 'asa', '', '', 'rumah']",suasana  nyaman asa   rumah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWod_JK6UtKewxS_LWD_ry3WJOfEoc7bWrm1tDWkKhiJdyxn7fF=w72-h72-p-rp-mo-ba6-br100,Dicky Wahyudhi,Google,5 years ago on,Feels like home. The old building is maintained.,Wisma Tamu UKSW,feels like home the old building is maintained,terasa seperti di rumah bangunan tua itu dipertahankan,"['asa', '', '', 'rumah', 'bangun', 'tua', '', 'tahan']",asa   rumah bangun tua  tahan,Positive
https://lh3.googleusercontent.com/a/ACg8ocLVv4FEc0HgR2Ckr7nzNPdyHYE-mDdEGQFdBl9iOMHGikUu7w=w72-h72-p-rp-mo-ba3-br100,Endang Murdaningsih,Google,7 years ago on,Strategic location and affordable rates,Wisma Tamu UKSW,strategic location and affordable rates,Lokasi strategis dan harga terjangkau,"['lokasi', 'strategis', '', 'harga', 'jangkau']",lokasi strategis  harga jangkau,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUG1uKJQzmuriTJs_kJCkNsak6MbLkztY0PqwHlhZG9i2TK-10=w72-h72-p-rp-mo-ba4-br100,alam nusantara,Google,7 months ago on,reasonable,Wisma Tamu UKSW,reasonable,wajar,['wajar'],wajar,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXS0ji7o4aPdx7glkOQ7BFbSNbJ6NrZDK-iu3CXZrpixfy412Dl=w72-h72-p-rp-mo-ba3-br100,NAN ferdinan,Google,2 years ago on,Please those who need to stay overnight,Wisma Tamu UKSW,please those who need to stay overnight,tolong mereka yang perlu menginap semalam,"['', '', '', 'perlu', 'inap', 'malam']",   perlu inap malam,Neutral
https://lh3.googleusercontent.com/a/ACg8ocKaCYkW6HdnEbULTfJQ52aWaYGXzJs_6MbHOBk3zTuOmeu5Jlo=w72-h72-p-rp-mo-ba3-br100,Candra,Google,a year ago on,Comfortable and quiet,Wisma Tamu UKSW,comfortable and quiet,Nyaman dan tenang,"['nyaman', '', 'tenang']",nyaman  tenang,Positive
https://lh3.googleusercontent.com/a-/ALV-UjW2-1XwaFphK6tDxG2vPxFX4h6Quq2NAvGYkKWAGNbs9AXXXOcO=w72-h72-p-rp-mo-ba5-br100,Purwanti Asih Anna Levi,Google,6 years ago on,The room is a bit damp..please fix it..,Wisma Tamu UKSW,the room is a bit dampplease fix it,Kamarnya sedikit dampplease memperbaikinya,"['kamar', 'sedikit', 'dampplease', 'baik']",kamar sedikit dampplease baik,Negative
https://lh3.googleusercontent.com/a-/ALV-UjUAgaMk960byUgK16ktcVw-7j6S_i9oUF7hlG_02MPwMBVgKq2wJA=w72-h72-p-rp-mo-ba7-br100,Masamu Kamaga,Google,8 years ago on,It was nice to have a room with a bathtub.,Wisma Tamu UKSW,it was nice to have a room with a bathtub,Senang rasanya memiliki kamar dengan bathtub,"['senang', 'rasa', 'milik', 'kamar', '', 'bathtub']",senang rasa milik kamar  bathtub,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUwIF84GOYy3HRrKk4B2oF-42sj3u0iwCL_7gWSK_XVFJkaR2BA=w72-h72-p-rp-mo-ba4-br100,DHE TOK,Google,7 years ago on,The old school feel is still there... Great,Wisma Tamu UKSW,the old school feel is still there great,Perasaan sekolah tua masih ada yang luar biasa,"['asa', 'sekolah', 'tua', '', '', '', 'luar', 'biasa']",asa sekolah tua    luar biasa,Positive
https://lh3.googleusercontent.com/a/ACg8ocLMhQ0zWzUzEcct1Yt8A21tY_okDfe-ID3A9_X0KsjQU2D8wQ=w72-h72-p-rp-mo-ba2-br100,Setyo Pamungkas,Google,8 years ago on,"Clean, comfortable, cool and cheap ð â¦",Wisma Tamu UKSW,clean comfortable cool and cheap,Bersih nyaman keren dan murah,"['bersih', 'nyaman', 'keren', '', 'murah']",bersih nyaman keren  murah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWGH8WV6rPm2kYQhshhxpEjpqAGicmo4oqcgKjvDExPgtiGxtxU=w72-h72-p-rp-mo-ba2-br100,Tjioe Sunarto Himawan,Google,7 years ago on,The place is comfortable for walking in Salatiga,Wisma Tamu UKSW,the place is comfortable for walking in salatiga,Tempatnya nyaman untuk berjalan di Salatiga,"['tempat', 'nyaman', '', 'jalan', '', 'salatiga']",tempat nyaman  jalan  salatiga,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWOe6JOZyOAA6cP5pkUgbKdUwTK_T0BnM5HugB_ylHmUc_Yj6A=w72-h72-p-rp-mo-br100,Reino Adi Septiawan,Google,7 years ago on,comfortable according to budget,Wisma Tamu UKSW,comfortable according to budget,nyaman menurut anggaran,"['nyaman', '', 'anggar']",nyaman  anggar,Positive
https://lh3.googleusercontent.com/a/ACg8ocKE5oil7XhK-BzL8u6aJ-Rh_BAy8WjbuLrh_zZBRiFU1KTfhQ=w72-h72-p-rp-mo-br100,Dion Kabkid,Google,5 years ago on,comfortable i can sleep well here,Wisma Tamu UKSW,comfortable i can sleep well here,Nyaman saya bisa tidur nyenyak di sini,"['nyaman', '', '', 'tidur', 'nyenyak', '', 'sini']",nyaman   tidur nyenyak  sini,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUgHtprzRpO9aP2ajzBTRh8ZmCTtnTtmrP5LOvbyac0LYSoQZJ7=w72-h72-p-rp-mo-ba6-br100,Barnabas Cilacapness,Google,2 years ago on,Ready to serve,Wisma Tamu UKSW,ready to serve,siap dihidangkan,"['siap', 'hidang']",siap hidang,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXlZvFcW3am8eRO0xJvhWd23QMab_YkMa7xGug6rJJHVvMSxwFP=w72-h72-p-rp-mo-ba3-br100,juniary lusiana,Google,6 years ago on,Not good. bathroom is destroyedrrrr,Wisma Tamu UKSW,not good bathroom is destroyedrrrr,Kamar mandi yang tidak bagus dihancurkan,"['kamar', 'mandi', '', '', 'bagus', 'hancur']",kamar mandi   bagus hancur,Negative
https://lh3.googleusercontent.com/a-/ALV-UjU4cnNkAytH5K9cj0q00pigDJHB6f9J6MZ8QNMBnZk4sFa0TJsh=w72-h72-p-rp-mo-ba3-br100,Khovid Alfikri,Google,2 years ago on,Strategic and comfortable location,Wisma Tamu UKSW,strategic and comfortable location,Lokasi strategis dan nyaman,"['lokasi', 'strategis', '', 'nyaman']",lokasi strategis  nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVUHLq08AWVKmb7__JrOV3Rem1ndM2S0Fce4-7AxFYQ6bZQeGmN=w72-h72-p-rp-mo-ba4-br100,siwi tri wibowo,Google,4 years ago on,Comfortable place,Wisma Tamu UKSW,comfortable place,tempat yang nyaman,"['tempat', '', 'nyaman']",tempat  nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVAaNwChtVyW9VS8kuifm2meeEuan7XTY63qngonoSeCkEci0T4=w72-h72-p-rp-mo-ba5-br100,bapake dilla,Google,2 years ago on,Strategic and comfortable location,Wisma Tamu UKSW,strategic and comfortable location,Lokasi strategis dan nyaman,"['lokasi', 'strategis', '', 'nyaman']",lokasi strategis  nyaman,Positive
https://lh3.googleusercontent.com/a/ACg8ocI2GyGG3XwkV9m0qpAv0qY7fOrBp9uQxK7cQZf51QZ-R2bDnw=w72-h72-p-rp-mo-ba3-br100,Haryanto azfar,Google,7 years ago on,Cheap accommodation in Salatiga,Wisma Tamu UKSW,cheap accommodation in salatiga,Akomodasi Murah di Salatiga,"['akomodasi', 'murah', '', 'salatiga']",akomodasi murah  salatiga,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUyCCcpcPp6KHheav_9mdo3x6vDd69zQIPzHL0DwOEgVJ1zmIup=w72-h72-p-rp-mo-ba6-br100,yonathan wijaya,Google,4 years ago on,"Clean cheap hotel, sippp",Wisma Tamu UKSW,clean cheap hotel sippp,Bersihkan Sippp Hotel Murah,"['sih', 'sippp', 'hotel', 'murah']",sih sippp hotel murah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUGwg5hCLMbsIDYxWq6vD_LTY19g9G9WoVnMMrFiuuuSLizYoM=w72-h72-p-rp-mo-ba3-br100,Fui Ha,Google,a year ago on,Quiet for rest,Wisma Tamu UKSW,quiet for rest,tenang untuk istirahat,"['tenang', '', 'istirahat']",tenang  istirahat,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUFNcIin7XXREJx3D8snH9oQsEPMz19rPUPdHO5QI62pWY3ZLE=w72-h72-p-rp-mo-ba4-br100,Tiviana Lubis,Google,6 years ago on,Comfortable & friendly price,Wisma Tamu UKSW,comfortable friendly price,Harga ramah yang nyaman,"['harga', 'ramah', '', 'nyaman']",harga ramah  nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUbNBK3ap7NVDfOi5QGxAzEVR_oni5XO9hpeah_pO4kMsreNlmKQg=w72-h72-p-rp-mo-ba6-br100,Agus Wibowo,Google,7 years ago on,"Clean, cheap, special service..",Wisma Tamu UKSW,clean cheap special service,Bersihkan Layanan Khusus Murah,"['sih', 'layan', 'khusus', 'murah']",sih layan khusus murah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUTrPQ87qskExhw-7ktgsedvVd40GjNRQyrdvbj4w3q46kWbum_=w72-h72-p-rp-mo-ba5-br100,fatkhur rozi,Google,6 years ago on,"According to the price, service is okay",Wisma Tamu UKSW,according to the price service is okay,Menurut layanan harga tidak apa -apa,"['turut', 'layan', 'harga', '', 'apa', '-apa']",turut layan harga  apa -apa,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjVBVgsZ1XMmXz61h74yBNtedUSvA-Q1cVuF8AGoJ43_Ig8aOKwRpQ=w72-h72-p-rp-mo-ba4-br100,Heri Lentho Official,Google,5 years ago on,A Portrait of a Beautiful National Fellowship,Wisma Tamu UKSW,a portrait of a beautiful national fellowship,Potret persekutuan nasional yang indah,"['potret', 'sekutu', 'nasional', '', 'indah']",potret sekutu nasional  indah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXT-m44m6gUulBGPlL5u8rXPMXRj4wKGAaQgP2uqoy02L0kF6Vp=w72-h72-p-rp-mo-ba2-br100,tahan cambahneo,Google,7 years ago on,"According to your budget, affordable prices",Wisma Tamu UKSW,according to your budget affordable prices,Menurut harga terjangkau anggaran Anda,"['turut', 'harga', 'jangkau', 'anggar', 'anda']",turut harga jangkau anggar anda,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjV2CvGUZbFbNm5m_ka6OcnYxAqkXPrd6k7-5P-hvhDnqubhlWM=w72-h72-p-rp-mo-ba3-br100,Naofal Hakim,Google,6 years ago on,Comfortable according to expectations,Wisma Tamu UKSW,comfortable according to expectations,nyaman menurut harapan,"['nyaman', '', 'harap']",nyaman  harap,Positive
https://lh3.googleusercontent.com/a-/ALV-UjV_FVDUCyziFiLclbcNjLcwoIXLxXPg9No9xF3DG_WI57fuWSYJvA=w72-h72-p-rp-mo-ba2-br100,qouemoci,Google,5 years ago on,the atmosphere is Sera... eh fun,Wisma Tamu UKSW,the atmosphere is sera eh fun,Suasananya sangat menyenangkan,"['suasana', 'sangat', 'senang']",suasana sangat senang,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWA9O8vROKrLqHHMKItwMVOvUvk282osty_L4I203COaIOwvXzC=w72-h72-p-rp-mo-ba2-br100,Yohanes Fery,Google,6 years ago on,The TV is not clear,Wisma Tamu UKSW,the tv is not clear,TV tidak jelas,"['tv', '', 'jelas']",tv  jelas,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVD6TgvsadHkr6yiT3I9snpY1NdmtLQqlPER7TNb-7iah5cpbQ4=w72-h72-p-rp-mo-br100,andiana widya,Google,5 years ago on,The place is quiet,Wisma Tamu UKSW,the place is quiet,Tempatnya tenang,"['tempat', 'tenang']",tempat tenang,Positive
https://lh3.googleusercontent.com/a-/ALV-UjW5hrba6VJAq_6ygNOPOAwQT4KYxstnalnBlIa87pBezkiN7aym=w72-h72-p-rp-mo-ba4-br100,Marco Dewanto,Google,7 years ago on,"Clean, location in the city center...",Wisma Tamu UKSW,clean location in the city center,Lokasi Bersih di Pusat Kota,"['lokasi', 'bersih', '', 'pusat', 'kota']",lokasi bersih  pusat kota,Positive
https://lh3.googleusercontent.com/a-/ALV-UjV9McHHxZSFPTn8MxxAzva9kZfGqosSZmW8Et5hQCHV96X4zkY0=w72-h72-p-rp-mo-ba5-br100,ludji martin,Google,7 years ago on,Perfect for travelers... Comfortable,Wisma Tamu UKSW,perfect for travelers comfortable,Sempurna untuk pelancong yang nyaman,"['sempurna', '', 'lancong', '', 'nyaman']",sempurna  lancong  nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXmCIAUYWi1uja7mwiQOSlniQp14BvYzCD8ApzwVvKzicBpu64T=w72-h72-p-rp-mo-br100,Risali Muftazani,Google,3 years ago on,Good.. Friendly service..,Wisma Tamu UKSW,good friendly service,layanan ramah yang bagus,"['layan', 'ramah', '', 'bagus']",layan ramah  bagus,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWw_pYEfA7tBPuwYgjEs-QHoYy13OHEE-Ai-cFyuADj7wDpYVdw=w72-h72-p-rp-mo-ba4-br100,Yahya Yoga,Google,7 years ago on,Cheap prices and good service,Wisma Tamu UKSW,cheap prices and good service,Harga murah dan pelayanan bagus,"['harga', 'murah', '', 'layan', 'bagus']",harga murah  layan bagus,Positive
https://lh3.googleusercontent.com/a/ACg8ocJPgMSCFFFksyYdF_4YMhPbkBJ6w3yHUcA3lfKl1bGvigYeYw=w72-h72-p-rp-mo-br100,Vincensius Christianto,Google,5 years ago on,Not bad for stopping by,Wisma Tamu UKSW,not bad for stopping by,tidak buruk untuk mampir,"['', 'buruk', '', 'mampir']", buruk  mampir,Negative
https://lh3.googleusercontent.com/a-/ALV-UjXNXlFfjVCO6kVjXkgyOeakCCrmc1ZVkwjt6Jojx9Odxw4hZPw=w72-h72-p-rp-mo-ba5-br100,Ryan Explorer,Google,6 years ago on,Comfortable and cheap,Wisma Tamu UKSW,comfortable and cheap,Nyaman dan murah,"['nyaman', '', 'murah']",nyaman  murah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVlJPGOjFRMTMWBLvI6pAmARP3OETQP-QlxgT6OpjE0cOTbougI=w72-h72-p-rp-mo-br100,Az Nar,Google,6 years ago on,The night guard is very friendly ððð â¦,Wisma Tamu UKSW,the night guard is very friendly,Penjaga malam sangat ramah,"['jaga', 'malam', 'sangat', 'ramah']",jaga malam sangat ramah,Positive
https://lh3.googleusercontent.com/a/ACg8ocIpa70QmuQ_PYR_iIlzwJJAjuFJWmWjytM72UchtlQ4d13TGw=w72-h72-p-rp-mo-br100,Marchita Monintja,Google,6 years ago on,Comfortable and strategic,Wisma Tamu UKSW,comfortable and strategic,Nyaman dan strategis,"['nyaman', '', 'strategis']",nyaman  strategis,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXGjUHo2mtGMj77y4xbmXFaIPPC9lO3Q6lOGLu-HRB9FehNqvM=w72-h72-p-rp-mo-ba4-br100,nur rahman,Google,4 years ago on,Very affordable price,Wisma Tamu UKSW,very affordable price,Harga yang sangat terjangkau,"['harga', '', 'sangat', 'jangkau']",harga  sangat jangkau,Negative
https://lh3.googleusercontent.com/a-/ALV-UjU8nE8sWhj09Oi8_K-_gWOp-FRWBrZR1RYM9NuOlHvhm_ne190=w72-h72-p-rp-mo-ba3-br100,Niwayan ekawathi,Google,6 years ago on,Quite cheap in the middle of Salatiga city,Wisma Tamu UKSW,quite cheap in the middle of salatiga city,Cukup murah di tengah kota Salatiga,"['cukup', 'murah', '', 'tengah', 'kota', 'salatiga']",cukup murah  tengah kota salatiga,Positive
https://lh3.googleusercontent.com/a-/ALV-UjU_zqH-I108lqQRINUk82cI3E3GccSF6RDmDLBh88WGSiNOLOBoyA=w72-h72-p-rp-mo-ba5-br100,Theodorus Olwyn,Google,8 years ago on,The facilities are lacking,Wisma Tamu UKSW,the facilities are lacking,Fasilitasnya kurang,"['fasilitas', 'kurang']",fasilitas kurang,Negative
https://lh3.googleusercontent.com/a-/ALV-UjVYr16CHLfusZ7z1xcV46q_s1YdIgQzZ9PnnPWfe4DSWVH6ONAr=w72-h72-p-rp-mo-ba5-br100,Marion Puttirulan,Google,6 years ago on,"Comfortable place, cheap price",Wisma Tamu UKSW,comfortable place cheap price,Harga Murah Tempat Nyaman,"['harga', 'murah', 'tempat', 'nyaman']",harga murah tempat nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVvuRwzW6ezjo--GFRVrvbVtR6dscHo1H1oguRan6fDN8vxvQE=w72-h72-p-rp-mo-ba3-br100,sutan mudo,Google,5 years ago on,Nice and clean,Wisma Tamu UKSW,nice and clean,bagus dan bersih,"['bagus', '', 'bersih']",bagus  bersih,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUVOxXx-yc6Da5xwcvgGEbxj0Kr06BE_fVbXcE_wGxRxR4YGQ9ogA=w72-h72-p-rp-mo-ba4-br100,Metta,Google,2 years ago on,"OK, for a backpacker",Wisma Tamu UKSW,ok for a backpacker,ok untuk backpacker,"['', '', 'backpacker']",  backpacker,Neutral
https://lh3.googleusercontent.com/a/ACg8ocIZWbHpd3RY2B1DQjk3OwNOqjXPHKNdPyRd6fbdy_8HvuSd_w=w72-h72-p-rp-mo-ba5-br100,Danny Wibowo,Google,5 years ago on,Clean and quiet,Wisma Tamu UKSW,clean and quiet,bersih dan tenang,"['bersih', '', 'tenang']",bersih  tenang,Positive
